"","occurrenceID","eventID","basisOfRecord","institutionCode","collectionCode","datasetName","ownerInstitutionCode","language","scientificName","kingdom","phylum","class","order","family","genus","taxonRank"
"323","CSIC-EEZ:SERPAM:AMOLADERAS_A16_QE_20200204_01","CSIC-EEZ:SERPAM:AMOLADERAS_A16_QE_20200204","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"324","CSIC-EEZ:SERPAM:AMOLADERAS_A16_QW_20200204_01","CSIC-EEZ:SERPAM:AMOLADERAS_A16_QW_20200204","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"325","CSIC-EEZ:SERPAM:AMOLADERAS_A16_QN_20210211_01","CSIC-EEZ:SERPAM:AMOLADERAS_A16_QN_20210211","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"326","CSIC-EEZ:SERPAM:AMOLADERAS_A16_QS_20210211_01","CSIC-EEZ:SERPAM:AMOLADERAS_A16_QS_20210211","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"327","CSIC-EEZ:SERPAM:AMOLADERAS_A16_QE_20210211_01","CSIC-EEZ:SERPAM:AMOLADERAS_A16_QE_20210211","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"328","CSIC-EEZ:SERPAM:AMOLADERAS_A16_QW_20210211_01","CSIC-EEZ:SERPAM:AMOLADERAS_A16_QW_20210211","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"329","CSIC-EEZ:SERPAM:AMOLADERAS_A16_QN_20230112_01","CSIC-EEZ:SERPAM:AMOLADERAS_A16_QN_20230112","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"330","CSIC-EEZ:SERPAM:AMOLADERAS_A16_QS_20230112_01","CSIC-EEZ:SERPAM:AMOLADERAS_A16_QS_20230112","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"331","CSIC-EEZ:SERPAM:AMOLADERAS_A16_QE_20230112_01","CSIC-EEZ:SERPAM:AMOLADERAS_A16_QE_20230112","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"332","CSIC-EEZ:SERPAM:AMOLADERAS_A16_QW_20230112_01","CSIC-EEZ:SERPAM:AMOLADERAS_A16_QW_20230112","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"333","CSIC-EEZ:SERPAM:AMOLADERAS_A16_QN_20220128_01","CSIC-EEZ:SERPAM:AMOLADERAS_A16_QN_20220128","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"334","CSIC-EEZ:SERPAM:AMOLADERAS_A16_QS_20220128_01","CSIC-EEZ:SERPAM:AMOLADERAS_A16_QS_20220128","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"335","CSIC-EEZ:SERPAM:AMOLADERAS_A16_QE_20220128_01","CSIC-EEZ:SERPAM:AMOLADERAS_A16_QE_20220128","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"336","CSIC-EEZ:SERPAM:AMOLADERAS_A16_QW_20220128_01","CSIC-EEZ:SERPAM:AMOLADERAS_A16_QW_20220128","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"337","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QE_20100323_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QE_20100323","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"338","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QS_20100323_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QS_20100323","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"339","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QW_20100323_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QW_20100323","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"340","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QN_20100323_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QN_20100323","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"341","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QE_20110208_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QE_20110208","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"342","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QS_20110208_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QS_20110208","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"343","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QW_20110208_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QW_20110208","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"344","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QN_20110208_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QN_20110208","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"345","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QE_20120121_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QE_20120121","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"346","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QS_20120121_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QS_20120121","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"347","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QW_20120121_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QW_20120121","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"348","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QN_20120121_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QN_20120121","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"349","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QE_20130116_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QE_20130116","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"350","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QS_20130116_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QS_20130116","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"351","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QW_20130116_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QW_20130116","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"352","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QN_20130116_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QN_20130116","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"353","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QE_20140115_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QE_20140115","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"354","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QS_20140115_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QS_20140115","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"355","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QW_20140115_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QW_20140115","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"356","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QN_20140115_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QN_20140115","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"357","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QN_20150123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QN_20150123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"358","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QS_20150123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QS_20150123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"359","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QE_20150123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QE_20150123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"360","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QW_20150123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QW_20150123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"361","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QN_20151215_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QN_20151215","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"362","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QS_20151215_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QS_20151215","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"363","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QE_20151215_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QE_20151215","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"364","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QW_20151215_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QW_20151215","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"365","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QN_20170126_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QN_20170126","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"366","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QS_20170126_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QS_20170126","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"367","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QE_20170126_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QE_20170126","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"368","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QW_20170126_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QW_20170126","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"369","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QN_20180123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QN_20180123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"370","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QS_20180123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QS_20180123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"371","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QE_20180123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QE_20180123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"372","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QW_20180123_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QW_20180123","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"373","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QN_20190124_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QN_20190124","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"374","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QS_20190124_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QS_20190124","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"375","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QE_20190124_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QE_20190124","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"376","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QW_20190124_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QW_20190124","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"377","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QN_20200204_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QN_20200204","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"378","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QS_20200204_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QS_20200204","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"379","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QE_20200204_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QE_20200204","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"380","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QW_20200204_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QW_20200204","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"381","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QN_20210211_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QN_20210211","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"382","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QS_20210211_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QS_20210211","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"383","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QE_20210211_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QE_20210211","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"384","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QW_20210211_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QW_20210211","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"385","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QN_20230112_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QN_20230112","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"386","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QS_20230112_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QS_20230112","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"387","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QE_20230112_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QE_20230112","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"388","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QW_20230112_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QW_20230112","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"389","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QN_20220128_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QN_20220128","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"390","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QS_20220128_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QS_20220128","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"391","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QE_20220128_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QE_20220128","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"392","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QW_20220128_01","CSIC-EEZ:SERPAM:AMOLADERAS_A21_QW_20220128","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"393","CSIC-EEZ:SERPAM:AMOLADERAS_A19_QE_20100323_01","CSIC-EEZ:SERPAM:AMOLADERAS_A19_QE_20100323","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"394","CSIC-EEZ:SERPAM:AMOLADERAS_A19_QS_20100323_01","CSIC-EEZ:SERPAM:AMOLADERAS_A19_QS_20100323","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"395","CSIC-EEZ:SERPAM:AMOLADERAS_A19_QW_20100323_01","CSIC-EEZ:SERPAM:AMOLADERAS_A19_QW_20100323","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"396","CSIC-EEZ:SERPAM:AMOLADERAS_A19_QN_20100323_01","CSIC-EEZ:SERPAM:AMOLADERAS_A19_QN_20100323","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"397","CSIC-EEZ:SERPAM:AMOLADERAS_A19_QE_20110208_01","CSIC-EEZ:SERPAM:AMOLADERAS_A19_QE_20110208","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"398","CSIC-EEZ:SERPAM:AMOLADERAS_A19_QS_20110208_01","CSIC-EEZ:SERPAM:AMOLADERAS_A19_QS_20110208","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
