"","measurementID","eventID","parentEventID","measurementType","measurementValue","measurementUnit","measurementMethod","measurementDeterminedDate","measurementRemarks"
"478","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20110405_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20110405","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","total specific cover",104,"percentage","Point-Quadrat","20110405","https://vocabs.lter-europe.net/envthes/en/page/20537"
"479","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20110405_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20110405","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","plant species richness",8,"total number","Point-Quadrat. Number of species","20110405","https://vocabs.lter-europe.net/envthes/en/page/22196"
"480","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20110405_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20110405","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","diversity index",1.36112372453922,NA,"Point-Quadrat. Shannon Index","20110405","https://vocabs.lter-europe.net/envthes/en/page/21513"
"481","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20120315_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","bare soil cover",8,"percentage","Point-Quadrat","20120315","https://vocabs.lter-europe.net/envthes/en/page/22064"
"482","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20120315_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","musk/lichen cover",5,"percentage","Point-Quadrat","20120315",NA
"483","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20120315_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","vegetation cover",60,"percentage","Point-Quadrat","20120315","https://vocabs.lter-europe.net/envthes/en/page/20537"
"484","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20120315_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","total specific cover",66,"percentage","Point-Quadrat","20120315","https://vocabs.lter-europe.net/envthes/en/page/20537"
"485","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20120315_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","plant species richness",4,"total number","Point-Quadrat. Number of species","20120315","https://vocabs.lter-europe.net/envthes/en/page/22196"
"486","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20120315_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","diversity index",1.16970172850154,NA,"Point-Quadrat. Shannon Index","20120315","https://vocabs.lter-europe.net/envthes/en/page/21513"
"487","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20130401_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","bare soil cover",3,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/22064"
"488","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20130401_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","musk/lichen cover",31,"percentage","Point-Quadrat","20130401",NA
"489","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20130401_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","vegetation cover",50,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"490","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20130401_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","total specific cover",60,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"491","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20130401_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","plant species richness",6,"total number","Point-Quadrat. Number of species","20130401","https://vocabs.lter-europe.net/envthes/en/page/22196"
"492","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20130401_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","diversity index",1.19498226354501,NA,"Point-Quadrat. Shannon Index","20130401","https://vocabs.lter-europe.net/envthes/en/page/21513"
"493","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20140408_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","bare soil cover",2,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/22064"
"494","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20140408_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","musk/lichen cover",39,"percentage","Point-Quadrat","20140408",NA
"495","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20140408_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","vegetation cover",36,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"496","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20140408_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","total specific cover",36,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"497","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20140408_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","plant species richness",2,"total number","Point-Quadrat. Number of species","20140408","https://vocabs.lter-europe.net/envthes/en/page/22196"
"498","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20140408_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","diversity index",0.214559155176405,NA,"Point-Quadrat. Shannon Index","20140408","https://vocabs.lter-europe.net/envthes/en/page/21513"
"499","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20150514_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20150514","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","bare soil cover",12,"percentage","Point-Quadrat","20150514","https://vocabs.lter-europe.net/envthes/en/page/22064"
"500","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20150514_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20150514","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","musk/lichen cover",17,"percentage","Point-Quadrat","20150514",NA
"501","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20150514_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20150514","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","vegetation cover",40,"percentage","Point-Quadrat","20150514","https://vocabs.lter-europe.net/envthes/en/page/20537"
"502","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20150514_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20150514","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","total specific cover",44,"percentage","Point-Quadrat","20150514","https://vocabs.lter-europe.net/envthes/en/page/20537"
"503","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20150514_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20150514","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","plant species richness",2,"total number","Point-Quadrat. Number of species","20150514","https://vocabs.lter-europe.net/envthes/en/page/22196"
"504","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20150514_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20150514","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","diversity index",0.585952618303551,NA,"Point-Quadrat. Shannon Index","20150514","https://vocabs.lter-europe.net/envthes/en/page/21513"
"505","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20170404_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20170404","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","bare soil cover",3,"percentage","Point-Quadrat","20170404","https://vocabs.lter-europe.net/envthes/en/page/22064"
"506","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20170404_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20170404","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","musk/lichen cover",11,"percentage","Point-Quadrat","20170404",NA
"507","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20170404_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20170404","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","vegetation cover",72,"percentage","Point-Quadrat","20170404","https://vocabs.lter-europe.net/envthes/en/page/20537"
"508","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20170404_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20170404","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","total specific cover",100,"percentage","Point-Quadrat","20170404","https://vocabs.lter-europe.net/envthes/en/page/20537"
"509","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20170404_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20170404","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","plant species richness",8,"total number","Point-Quadrat. Number of species","20170404","https://vocabs.lter-europe.net/envthes/en/page/22196"
"510","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20170404_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20170404","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","diversity index",1.43787540627026,NA,"Point-Quadrat. Shannon Index","20170404","https://vocabs.lter-europe.net/envthes/en/page/21513"
"511","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20180406_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20180406","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","bare soil cover",2,"percentage","Point-Quadrat","20180406","https://vocabs.lter-europe.net/envthes/en/page/22064"
"512","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20180406_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20180406","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","musk/lichen cover",18,"percentage","Point-Quadrat","20180406",NA
"513","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20180406_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20180406","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","vegetation cover",56,"percentage","Point-Quadrat","20180406","https://vocabs.lter-europe.net/envthes/en/page/20537"
"514","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20180406_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20180406","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","total specific cover",62,"percentage","Point-Quadrat","20180406","https://vocabs.lter-europe.net/envthes/en/page/20537"
"515","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20180406_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20180406","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","plant species richness",3,"total number","Point-Quadrat. Number of species","20180406","https://vocabs.lter-europe.net/envthes/en/page/22196"
"516","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20180406_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20180406","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","diversity index",0.668253720299416,NA,"Point-Quadrat. Shannon Index","20180406","https://vocabs.lter-europe.net/envthes/en/page/21513"
"517","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20190510_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20190510","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","bare soil cover",7,"percentage","Point-Quadrat","20190510","https://vocabs.lter-europe.net/envthes/en/page/22064"
"518","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20190510_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20190510","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","musk/lichen cover",14,"percentage","Point-Quadrat","20190510",NA
"519","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20190510_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20190510","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","vegetation cover",22,"percentage","Point-Quadrat","20190510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"520","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20190510_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20190510","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","total specific cover",24,"percentage","Point-Quadrat","20190510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"521","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20190510_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20190510","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","plant species richness",2,"total number","Point-Quadrat. Number of species","20190510","https://vocabs.lter-europe.net/envthes/en/page/22196"
"522","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20190510_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20190510","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","diversity index",0.562335144618808,NA,"Point-Quadrat. Shannon Index","20190510","https://vocabs.lter-europe.net/envthes/en/page/21513"
"523","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20210420_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","bare soil cover",1,"percentage","Point-Quadrat","20210420","https://vocabs.lter-europe.net/envthes/en/page/22064"
"524","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20210420_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","musk/lichen cover",3,"percentage","Point-Quadrat","20210420",NA
"525","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20210420_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","vegetation cover",76,"percentage","Point-Quadrat","20210420","https://vocabs.lter-europe.net/envthes/en/page/20537"
"526","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20210420_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","total specific cover",78,"percentage","Point-Quadrat","20210420","https://vocabs.lter-europe.net/envthes/en/page/20537"
"527","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20210420_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","plant species richness",3,"total number","Point-Quadrat. Number of species","20210420","https://vocabs.lter-europe.net/envthes/en/page/22196"
"528","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20210420_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","diversity index",0.498640130986971,NA,"Point-Quadrat. Shannon Index","20210420","https://vocabs.lter-europe.net/envthes/en/page/21513"
"529","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20220510_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20220510","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","bare soil cover",4,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/22064"
"530","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20220510_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20220510","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","musk/lichen cover",3,"percentage","Point-Quadrat","20220510",NA
"531","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20220510_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20220510","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","vegetation cover",68,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"532","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20220510_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20220510","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","total specific cover",70,"percentage","Point-Quadrat","20220510","https://vocabs.lter-europe.net/envthes/en/page/20537"
"533","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20220510_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20220510","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","plant species richness",5,"total number","Point-Quadrat. Number of species","20220510","https://vocabs.lter-europe.net/envthes/en/page/22196"
"534","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20220510_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20220510","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","diversity index",0.686086124579484,NA,"Point-Quadrat. Shannon Index","20220510","https://vocabs.lter-europe.net/envthes/en/page/21513"
"535","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20230411_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20230411","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","bare soil cover",10,"percentage","Point-Quadrat","20230411","https://vocabs.lter-europe.net/envthes/en/page/22064"
"536","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20230411_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20230411","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","musk/lichen cover",3,"percentage","Point-Quadrat","20230411",NA
"537","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20230411_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20230411","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","vegetation cover",46,"percentage","Point-Quadrat","20230411","https://vocabs.lter-europe.net/envthes/en/page/20537"
"538","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20230411_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20230411","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","total specific cover",56,"percentage","Point-Quadrat","20230411","https://vocabs.lter-europe.net/envthes/en/page/20537"
"539","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20230411_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20230411","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","plant species richness",4,"total number","Point-Quadrat. Number of species","20230411","https://vocabs.lter-europe.net/envthes/en/page/22196"
"540","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20230411_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20230411","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2","diversity index",0.947715852601289,NA,"Point-Quadrat. Shannon Index","20230411","https://vocabs.lter-europe.net/envthes/en/page/21513"
"541","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20100413_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20100413","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1","bare soil cover",2,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/22064"
"542","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20100413_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20100413","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1","musk/lichen cover",30,"percentage","Point-Quadrat","20100413",NA
"543","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20100413_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20100413","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1","vegetation cover",84,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"544","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20100413_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20100413","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1","total specific cover",100,"percentage","Point-Quadrat","20100413","https://vocabs.lter-europe.net/envthes/en/page/20537"
"545","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20100413_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20100413","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1","plant species richness",10,"total number","Point-Quadrat. Number of species","20100413","https://vocabs.lter-europe.net/envthes/en/page/22196"
"546","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20100413_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20100413","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1","diversity index",1.12904020118183,NA,"Point-Quadrat. Shannon Index","20100413","https://vocabs.lter-europe.net/envthes/en/page/21513"
"547","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20120315_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1","bare soil cover",2,"percentage","Point-Quadrat","20120315","https://vocabs.lter-europe.net/envthes/en/page/22064"
"548","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20120315_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1","musk/lichen cover",8,"percentage","Point-Quadrat","20120315",NA
"549","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20120315_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1","vegetation cover",78,"percentage","Point-Quadrat","20120315","https://vocabs.lter-europe.net/envthes/en/page/20537"
"550","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20120315_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1","total specific cover",142,"percentage","Point-Quadrat","20120315","https://vocabs.lter-europe.net/envthes/en/page/20537"
"551","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20120315_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1","plant species richness",9,"total number","Point-Quadrat. Number of species","20120315","https://vocabs.lter-europe.net/envthes/en/page/22196"
"552","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20120315_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1","diversity index",1.73172867861852,NA,"Point-Quadrat. Shannon Index","20120315","https://vocabs.lter-europe.net/envthes/en/page/21513"
"553","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20130401_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1","bare soil cover",3,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/22064"
"554","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20130401_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1","musk/lichen cover",19,"percentage","Point-Quadrat","20130401",NA
"555","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20130401_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1","vegetation cover",70,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"556","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20130401_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1","total specific cover",76,"percentage","Point-Quadrat","20130401","https://vocabs.lter-europe.net/envthes/en/page/20537"
"557","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20130401_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1","plant species richness",9,"total number","Point-Quadrat. Number of species","20130401","https://vocabs.lter-europe.net/envthes/en/page/22196"
"558","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20130401_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1","diversity index",1.7227400454483,NA,"Point-Quadrat. Shannon Index","20130401","https://vocabs.lter-europe.net/envthes/en/page/21513"
"559","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20140408_V24","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1","bare soil cover",6,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/22064"
"560","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20140408_V28","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1","musk/lichen cover",22,"percentage","Point-Quadrat","20140408",NA
"561","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20140408_V06","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1","vegetation cover",38,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"562","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20140408_V03","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1","total specific cover",38,"percentage","Point-Quadrat","20140408","https://vocabs.lter-europe.net/envthes/en/page/20537"
"563","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20140408_V20","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1","plant species richness",3,"total number","Point-Quadrat. Number of species","20140408","https://vocabs.lter-europe.net/envthes/en/page/22196"
"564","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20140408_V17","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1","diversity index",0.83926955578911,NA,"Point-Quadrat. Shannon Index","20140408","https://vocabs.lter-europe.net/envthes/en/page/21513"
